dataset,config,model,subject,real_slope,pseudo_mean,d,n_pseudo_draws,used
erp_core,config4,M8_RMS_Pz_0_150,sub-016,-0.2961417066691935,-0.1646908352053838,-0.13145087146380968,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-017,0.022930711013231454,0.17356960448799347,-0.150638893474762,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-019,-0.23045935643676096,0.045263606017225164,-0.27572296245398614,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-020,0.02935051470003351,0.13483825211150682,-0.10548773741147331,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-021,-0.23396948607197873,-0.04449075216269941,-0.18947873390927933,994,True
erp_core,config4,M8_RMS_Pz_0_150,sub-022,-0.2818707690186459,0.12991074475949443,-0.4117815137781403,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-024,-0.08795428368199534,0.09569694619742457,-0.1836512298794199,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-025,-0.11532887142348909,-0.07704599780896508,-0.03828287361452401,977,True
erp_core,config4,M8_RMS_Pz_0_150,sub-026,-0.43383063957544055,0.04197985736535201,-0.4758104969407926,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-027,-0.09067730760450367,-0.1732771770970504,0.08259986949254673,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-028,-0.042850506006565876,-0.02094346291132389,-0.021907043095241985,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-029,-0.267818522582333,-0.0337202638970475,-0.23409825868528553,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-030,-0.2326453861860351,,,0,False
erp_core,config4,M8_RMS_Pz_0_150,sub-031,-0.09795161880254062,0.04275692840361323,-0.14070854720615386,925,True
erp_core,config4,M8_RMS_Pz_0_150,sub-033,0.02896482851993498,0.1220478090709824,-0.09308298055104741,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-034,-0.18650159510808179,-0.01883360267907405,-0.16766799242900773,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-035,0.37666779376948095,0.022424886192271967,0.354242907577209,934,True
erp_core,config4,M8_RMS_Pz_0_150,sub-037,0.07042041998839796,-0.18401044191624266,0.2544308619046406,8,False
erp_core,config4,M8_RMS_Pz_0_150,sub-038,-0.21149264494037542,0.11212359209729948,-0.3236162370376749,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-039,-0.4252971307734331,,,0,False
erp_core,config4,M8_RMS_Pz_0_150,sub-040,0.18854327661184403,0.1770191338404862,0.011524142771357826,871,True
erp_core,config4,M9a_mean_Pz,sub-001,0.5390169364839105,0.595394607138833,-0.056377670654922496,1000,True
erp_core,config4,M9a_mean_Pz,sub-002,0.5448831930643916,0.5231136410756466,0.021769551988744973,1000,True
erp_core,config4,M9a_mean_Pz,sub-003,0.6741153187824351,0.40955648839567693,0.2645588303867582,4,False
erp_core,config4,M9a_mean_Pz,sub-005,0.3742750280708119,,,0,False
erp_core,config4,M9a_mean_Pz,sub-006,0.8189620846269601,0.5650380461007315,0.2539240385262286,958,True
erp_core,config4,M9a_mean_Pz,sub-007,0.6396021013562287,0.6206341053374693,0.018967996018759425,594,True
erp_core,config4,M9a_mean_Pz,sub-010,0.4838871631338616,0.5401898055027444,-0.05630264236888283,717,True
erp_core,config4,M9a_mean_Pz,sub-011,0.3833187111539187,0.5506745691585498,-0.16735585800463115,1000,True
erp_core,config4,M9a_mean_Pz,sub-012,0.6006282130754662,0.4778913486426717,0.12273686443279452,1000,True
erp_core,config4,M9a_mean_Pz,sub-013,0.381685335970964,0.5412009465670292,-0.15951561059606523,1000,True
