subject,pe,se,lz,hjorth_mob,hjorth_cplx,p300,dataset
sub-012,0.47061613630836463,0.125082338137995,0.18874770235571173,0.04799870368113365,2.1758898684615375,5.01990640740409e-06,primary
sub-012,0.4649781203769693,0.37236103997127046,0.2831215535335676,0.10253159267262653,1.405301120477459,9.352000551161408e-06,primary
sub-012,0.45891177942974015,0.07906461179365015,0.23593462794463968,0.03673168214357607,3.518040935310171,-7.76815137277089e-07,primary
sub-012,0.49321869878876984,0.29969750919619204,0.2831215535335676,0.09076132663322697,1.2767707583835588,7.5022017678588636e-06,primary
sub-012,0.40387530376188846,0.20888485005570048,0.23593462794463968,0.07190385865388566,1.6826975001289306,7.485119099597898e-07,primary
sub-012,0.40808327491712293,0.1472985220043916,0.23593462794463968,0.05030168299456335,1.0890384780700377,4.805154449380831e-06,primary
sub-012,0.47831148268730744,0.26411098980243275,0.2831215535335676,0.07404140170748878,1.3940615141596209,1.2935066847963606e-05,primary
sub-012,0.48345620689641094,0.09685605960719222,0.33030847912249556,0.052595885266475115,2.5287534604934816,1.3120213289233961e-05,primary
sub-012,0.5099858524942185,0.42079947210827107,0.33030847912249556,0.14397596517997538,1.0516734857033507,9.357393829410625e-06,primary
sub-012,0.49286633456251916,0.1473529589562078,0.23593462794463968,0.055136856852207115,1.9938492136901336,-2.0773893323231825e-06,primary
sub-012,0.5204534348519813,0.19762797807663024,0.2831215535335676,0.10072611033116818,1.2254179032410408,-1.2954818875308597e-07,primary
sub-012,0.44352869500155434,0.18436029348380287,0.23593462794463968,0.07493428743942716,1.4331509007016177,-1.2609170948698244e-05,primary
sub-012,0.4936715115556455,0.17485326218642883,0.2831215535335676,0.06071272756046255,2.2443626455171874,4.714959480688379e-06,primary
sub-012,0.5294362931021805,0.28558783084866607,0.33030847912249556,0.10215532312868277,1.609773226556839,4.7380118274827664e-06,primary
sub-012,0.518397952681284,0.30737328534196273,0.2831215535335676,0.09577642146078938,1.6324645710523225,9.156155716707104e-06,primary
sub-012,0.4711733947854336,0.20831690436763467,0.33030847912249556,0.06379265854977781,1.9480643383750924,-3.5354536611775358e-06,primary
sub-012,0.4980352462253858,0.4260480164615591,0.37749540471142345,0.11758141864811837,1.2295661578256412,2.5084869059448462e-06,primary
sub-012,0.4886258250401537,0.25523426639094526,0.2831215535335676,0.0765786833315379,1.6885888923476546,1.2930932983261083e-05,primary
sub-012,0.4568652925023974,0.3073657771862285,0.23593462794463968,0.09140158899256086,1.286833833521623,2.248891944725395e-06,primary
sub-012,0.485854913747866,0.21025734767206516,0.1415607767667838,0.064311803833842,1.9609057192259058,-6.729314673001257e-06,primary
sub-012,0.4885463754126549,0.2445291893333251,0.23593462794463968,0.08080677874493422,1.4499645165404436,9.172668024857193e-06,primary
sub-012,0.4757063048246086,0.2879821474727873,0.33030847912249556,0.09480064503694427,1.2623283736588424,1.1864508739618997e-06,primary
sub-012,0.48540164664858326,0.18950519216538003,0.18874770235571173,0.07586647889368632,1.3471228291012645,-1.2799757363698272e-06,primary
sub-012,0.4040694289138226,0.14732471475685843,0.23593462794463968,0.052708140533595765,1.3058764677858332,1.0839278216345064e-05,primary
sub-012,0.485854913747866,0.2076931962319759,0.2831215535335676,0.07542355359311556,1.7889483635831882,1.260948466361383e-05,primary
sub-012,0.45007668037914694,0.18703316973538806,0.2831215535335676,0.06237192614084224,1.4821699661064036,-4.0339172722086755e-06,primary
sub-012,0.5078801851863846,0.26348849167977195,0.2831215535335676,0.0850433029511339,1.5294460112572932,5.416849979712571e-07,primary
sub-012,0.4805507453691136,0.3127025249583372,0.33030847912249556,0.10063430090640992,1.079172558591517,4.360005524539957e-06,primary
sub-012,0.44705755328159497,0.31132972075245585,0.2831215535335676,0.08392483854077744,1.6240502556834024,-2.3113791295376148e-06,primary
sub-012,0.43591289661734556,0.11778303565638351,0.18874770235571173,0.04825842539775496,1.6436316627339342,3.5839661071126375e-06,primary
sub-012,0.4757063048246086,0.18589171410266006,0.2831215535335676,0.06707534302999782,1.246200278633446,5.711916998711033e-06,primary
sub-012,0.4418945742507558,0.13134877989920465,0.18874770235571173,0.04785737325363911,1.6135359901301758,-1.4772879610307645e-06,primary
sub-012,0.47642310016807854,0.3081752196641883,0.2831215535335676,0.0820515288829163,1.6093574197629876,7.599137609817586e-06,primary
sub-013,0.508351845521084,0.44036304795944164,0.33030847912249556,0.12597587459912174,1.101311422750672,3.5990246847259207e-06,primary
sub-013,0.4617398046806055,0.2349120364717168,0.2831215535335676,0.06762723900137178,1.809394810234182,-2.29958880318933e-06,primary
sub-013,0.4568652925023974,0.11764964007157956,0.18874770235571173,0.06794069904086689,1.534237227460923,-4.292348487535762e-06,primary
sub-013,0.47721031950085685,0.350775221811544,0.23593462794463968,0.11537550532212378,1.1498603295642011,-1.1391251372485267e-06,primary
sub-013,0.4385317775476332,0.14085171226914212,0.18874770235571173,0.06082828796991779,1.6351893713073047,3.992634501909567e-06,primary
sub-013,0.4486188635177983,0.09880058474409338,0.1415607767667838,0.0373471076145537,2.501228016574704,-4.358478680348173e-06,primary
sub-013,0.43888081163407416,0.23509159277401878,0.23593462794463968,0.0845618060053344,0.8877286345710275,1.160008387597368e-06,primary
sub-013,0.49286633456251916,0.24263043898770648,0.2831215535335676,0.10804824343207445,0.8989559143746233,-1.6743777563251173e-06,primary
sub-013,0.47272097167395827,0.3344861386495835,0.23593462794463968,0.0916622756474481,1.2773744618025005,2.4872691920459087e-06,primary
sub-013,0.45488372013985423,0.10139506647341041,0.18874770235571173,0.0399842109898076,2.878522529777508,1.2652718199654962e-06,primary
sub-013,0.522291455868317,0.24438526669845675,0.2831215535335676,0.07699042281847718,1.9447116021622188,-8.786261015785326e-06,primary
sub-013,0.4837516932807236,0.2486681631457883,0.23593462794463968,0.08143779332966374,1.6006716582118399,-2.8234627864753016e-06,primary
sub-013,0.43492118363736354,0.12099966591963572,0.23593462794463968,0.052132397177726185,1.5296956937453212,9.201205349976256e-06,primary
sub-013,0.4978011466794933,0.37720893965777097,0.2831215535335676,0.10833504053032204,1.4781815301377372,-1.9486993261926966e-06,primary
sub-013,0.499346685477656,0.1522962066004567,0.23593462794463968,0.0755705168861437,1.4375829510019067,5.752653315565523e-06,primary
sub-013,0.4793112394639275,0.3664959356429154,0.23593462794463968,0.09890382627194924,1.2464833413309666,3.02870530464542e-07,primary
sub-013,0.45457213155142934,0.1821629650879684,0.23593462794463968,0.06576443809260145,1.8498052409308767,6.029292260092307e-06,primary
sub-013,0.47141862711649235,0.2464974066890284,0.23593462794463968,0.07144725821280165,1.264535485400945,3.6298067601626756e-06,primary
sub-013,0.4265022822918877,0.19205103457856082,0.23593462794463968,0.06374004375955404,1.2617218641221841,-2.4270465941121985e-06,primary
sub-013,0.5201661895267066,0.2204733227583309,0.2831215535335676,0.08129938575556937,1.914309161594888,5.523405569488635e-06,primary
sub-013,0.4752619447337092,0.31608154697347896,0.2831215535335676,0.0956076282551056,1.378556534632325,2.58701724605365e-06,primary
sub-013,0.5045394012231929,0.4307829160924542,0.33030847912249556,0.11898514040974961,1.098929519944565,4.2590713998031674e-07,primary
sub-013,0.4669098528191414,0.1695224598751122,0.2831215535335676,0.06370152623120098,1.4245571113746083,-2.409177933311338e-06,primary
sub-013,0.48679952279228517,0.08657566612046491,0.2831215535335676,0.04375408906174038,2.5498263589143284,9.244462167087281e-06,primary
sub-013,0.4842275719975116,0.2190389680553124,0.2831215535335676,0.06367680527024859,2.384251177345209,4.455368076831007e-06,primary
sub-013,0.48657585239028067,0.12043766954875584,0.23593462794463968,0.054677768056435636,2.110670435266837,-9.673861330831395e-07,primary
sub-013,0.4781141583494446,0.2850835434885171,0.23593462794463968,0.09166160385906777,1.5048643457341586,-6.463118180582691e-06,primary
sub-013,0.48958695983087336,0.2387426434115591,0.37749540471142345,0.07669281502258249,1.3625541104634582,5.909413279486493e-06,primary
sub-013,0.49620757388282233,0.2159885593891658,0.2831215535335676,0.0828842659138082,1.6486791980819677,9.832296847252188e-06,primary
sub-013,0.4924130674632365,0.10172017672685175,0.23593462794463968,0.06179527863002434,1.732731274809798,-2.812591379874139e-06,primary
sub-013,0.4201185117515072,0.19847107950791965,0.23593462794463968,0.06767561802240575,1.3085235219279856,2.1117286204009643e-06,primary
sub-013,0.4332174418578992,0.16186312009619622,0.33030847912249556,0.050304916386180606,3.3133345235167058,3.056208907083873e-06,primary
sub-013,0.4851255791640978,0.23314919343153087,0.37749540471142345,0.07669771461196416,1.6626537627044102,1.0518695140918779e-05,primary
sub-013,0.4539763448066385,0.3054467050109843,0.23593462794463968,0.10510208033887793,0.9919656603161666,1.0445054342107186e-06,primary
sub-013,0.5004695691671727,0.13576285718776046,0.18874770235571173,0.05634062292326052,2.204583741214105,1.0045490906656059e-05,primary
sub-013,0.5120601202456146,0.16563656262370427,0.23593462794463968,0.06427862896095693,2.162713515570213,5.124989815150583e-07,primary
sub-013,0.48069000244413135,0.2231435513142097,0.2831215535335676,0.06896449245026748,1.7887101483004495,-3.8138598802684325e-06,primary
sub-013,0.4686948840099554,0.20966885273084962,0.23593462794463968,0.0798856453198684,1.3242781352581827,1.9000978398806791e-06,primary
sub-013,0.4757063048246086,0.21336617847591482,0.23593462794463968,0.06937073661187901,1.558699521145765,-3.2913729777842264e-06,primary
sub-013,0.3756664671632104,0.17708469645627198,0.18874770235571173,0.05707905537529068,1.7193964886068505,4.021967278751264e-06,primary
sub-014,0.49719316260446267,0.12362541761364225,0.2831215535335676,0.07182434245262909,1.559669599016464,-2.7053223935447895e-06,primary
sub-014,0.4402621593950936,0.17845308001603433,0.2831215535335676,0.08647474357558307,1.0137844197591979,2.65076374647869e-06,primary
sub-014,0.4437887507729763,0.11635848058885585,0.23593462794463968,0.04680253576096925,1.7184356982832407,1.368458656064185e-05,primary
sub-014,0.45177512398615344,0.21279608278878515,0.2831215535335676,0.07563446043048258,1.2803031816664148,-5.719114066383751e-06,primary
sub-014,0.5119071047926278,0.17775186110388935,0.2831215535335676,0.07334178995210258,1.5136198147133317,-3.1569431795986073e-06,primary
sub-014,0.48660979080561,0.26933293378358447,0.33030847912249556,0.09795209415108308,1.314371566026061,-8.453935138676554e-06,primary
sub-014,0.48484730543391463,0.42179200139559314,0.37749540471142345,0.1097650768206671,1.0941698405011473,1.8024982009428323e-06,primary
sub-014,0.45268406328157834,0.2273015614628735,0.23593462794463968,0.0765882446061091,0.8745545164524933,5.49547190932722e-06,primary
sub-014,0.49046762771106417,0.3060978438357136,0.37749540471142345,0.10110413424701081,1.4071356317411847,6.805107302376304e-06,primary
sub-014,0.5014889886347045,0.2986111429839712,0.2831215535335676,0.10203815625340495,1.2311230573945502,-2.450757603231138e-06,primary
sub-014,0.4306821181721498,0.30771505257272097,0.23593462794463968,0.10572606508296109,1.15046510903246,8.846273526049813e-06,primary
sub-014,0.44705755328159497,0.2579315945699322,0.2831215535335676,0.09348963192779504,1.1713333949055187,2.9414259747613487e-06,primary
sub-014,0.5083895912202508,0.19972705949041286,0.33030847912249556,0.08349683167957968,1.6873427340186924,1.4987396431715584e-05,primary
sub-014,0.4605163836385801,0.21974796231307153,0.2831215535335676,0.06982666897087052,1.5704399111754428,-7.659339937839642e-07,primary
sub-014,0.4938109436069384,0.11815623961667708,0.2831215535335676,0.09035123048439185,0.9376558391133122,1.1787688199626912e-05,primary
sub-014,0.5000411455637956,0.32237361758526945,0.37749540471142345,0.08931195526845784,1.63247707506138,1.946644206912197e-06,primary
sub-014,0.4934702929298053,0.33415180524568266,0.23593462794463968,0.08952525958497845,1.6692842553014369,7.172360720163624e-07,primary
sub-014,0.49321869878876984,0.3788386329928422,0.33030847912249556,0.1090620093405828,1.0829016410536432,-1.0281297309229147e-05,primary
sub-014,0.4924130674632365,0.26212899802716344,0.33030847912249556,0.09996027004224506,1.3037110916394838,6.513798517153817e-06,primary
sub-014,0.47272097167395827,0.3174317586228415,0.23593462794463968,0.08794585530929705,1.1769576185165984,-3.3909459496508188e-06,primary
sub-014,0.5324693287182208,0.17891742414975167,0.18874770235571173,0.06268483627960593,2.1228264620541943,2.0054664143925863e-07,primary
sub-014,0.43075705766926947,0.13283815169554616,0.23593462794463968,0.05086016389198386,1.9473607136239632,1.1585674035769597e-05,primary
sub-014,0.4862072779741165,0.13449929074815759,0.18874770235571173,0.05824750794609266,1.531189644007074,-8.912420734996478e-06,primary
sub-014,0.46666716081482484,0.22128841965813073,0.2831215535335676,0.08789351597565873,1.2179422302760157,1.980779774590435e-06,primary
sub-014,0.49678870346555637,0.25021766362637177,0.33030847912249556,0.0870155228075546,1.398226505920029,2.0175351351749075e-06,primary
sub-014,0.4580486020581797,0.19436989531012913,0.23593462794463968,0.12070222379108758,0.7677779125498452,-6.371442122519868e-07,primary
sub-014,0.43772580079833634,0.2324130946236525,0.2831215535335676,0.08094235573840058,1.3294287913611642,4.874618423297517e-06,primary
sub-014,0.4924130674632365,0.17832339677015452,0.18874770235571173,0.0674327541769457,1.423771864099507,-6.1244201103151645e-06,primary
sub-015,0.5012679377760653,0.38335582252006334,0.33030847912249556,0.11000397012124356,1.4141733960334844,1.3441201315864732e-06,primary
sub-015,0.4886258250401537,0.11174660412435168,0.23593462794463968,0.0449293489146678,2.587018037408098,3.0186578759946396e-06,primary
sub-015,0.4878236113238638,0.22888833527110158,0.23593462794463968,0.08466377405709567,1.9286039667392052,3.7953705318592455e-07,primary
sub-015,0.4726897981975201,0.2605491074118573,0.33030847912249556,0.09399581591980546,1.1637618077434575,2.0530541557774777e-06,primary
sub-015,0.4767402724660703,0.1730983626427505,0.2831215535335676,0.05312526775285691,2.572747366313087,-1.2126445643135639e-06,primary
sub-015,0.5305480764198115,0.1783649379478529,0.23593462794463968,0.07102032382222219,2.0171605309283818,2.3635936721286117e-07,primary
sub-015,0.4437887507729763,0.25269231344551374,0.23593462794463968,0.07370763401446997,1.6481561956887891,-3.386082404131535e-06,primary
sub-015,0.49286633456251916,0.2860344317353901,0.2831215535335676,0.10370907054697004,1.1968586470937495,1.6233613365196735e-06,primary
sub-015,0.45124503438300373,0.14210449682958837,0.23593462794463968,0.05141186952289447,2.151718684258336,4.0486088378860447e-07,primary
sub-015,0.4587865448008066,0.23948938997841118,0.2831215535335676,0.0747778854557051,1.3786369271381422,-3.0971212610420466e-06,primary
sub-015,0.5004695691671727,0.1740518341445532,0.23593462794463968,0.06629203045699582,1.6046259395936655,2.472677076092955e-06,primary
sub-015,0.43591289661734556,0.18861583406534216,0.2831215535335676,0.07226937821132517,0.9662319433901757,6.181911678723748e-07,primary
sub-015,0.4752619447337092,0.10029656457803407,0.1415607767667838,0.04307077912008155,2.8017462985984105,6.560708365610497e-07,primary
sub-015,0.4345996989060298,0.12310859994842789,0.23593462794463968,0.05865141608930794,1.8009540736313538,-3.2775680653372565e-07,primary
sub-015,0.494256516961412,0.16213316084896762,0.23593462794463968,0.0653893664249671,2.4040551729190907,1.3895162150878617e-06,primary
sub-015,0.46949737481808307,0.23208603266021813,0.33030847912249556,0.07222289332732075,1.8594956788037462,2.3207614748190483e-07,primary
sub-015,0.45383463325584794,0.2443671877658364,0.23593462794463968,0.07833844734576303,1.234372461885753,1.4386521358409023e-06,primary
sub-015,0.5017404511272102,0.19011886725398633,0.23593462794463968,0.06549909776618192,2.080984710997502,4.078427211403874e-08,primary
sub-015,0.4325732297859362,0.174512262308952,0.18874770235571173,0.05945513558983124,1.6929188798074675,-1.2036260651140428e-06,primary
sub-015,0.46723117208714615,0.10881713852573718,0.18874770235571173,0.049262223129988035,2.2670338139182173,8.619516802682296e-07,primary
sub-015,0.4558317204154046,0.20654024107403704,0.2831215535335676,0.08243566718853897,1.0196789145375957,-3.1369045502446165e-06,primary
sub-015,0.5093734950819825,0.4338394645750032,0.47186925588927936,0.11914256398715693,1.3531617210990647,-6.725849017285659e-07,primary
sub-015,0.4822733655483624,0.32512486993555717,0.23593462794463968,0.11137076206424376,1.0956471542463317,-3.7118650612137985e-06,primary
sub-015,0.5103108435186601,0.2845234194307721,0.2831215535335676,0.08288873690321413,1.7776781695397212,-1.5994322011613876e-06,primary
sub-015,0.4886258250401536,0.16814537085211376,0.33030847912249556,0.06615695045062028,1.539819104796261,1.7788316907089808e-06,primary
sub-015,0.4605163836385802,0.18032355413128162,0.18874770235571173,0.06458744406978957,1.720576656091849,-1.9278395701755605e-06,primary
sub-015,0.49321869878876984,0.18467401065680503,0.23593462794463968,0.06505315360722429,1.7826215094579627,-2.4055561948850724e-06,primary
sub-015,0.5270385043540219,0.2553598671262051,0.2831215535335676,0.08198721889895791,1.976747879568844,-2.4775965474402895e-06,primary
sub-015,0.49120310083123603,0.17095779814363954,0.23593462794463968,0.06427743558207695,1.969066660394158,-1.9281708559322752e-06,primary
sub-015,0.5043265968036498,0.0931045953011863,0.23593462794463968,0.048920139453282954,2.1471197344799684,-5.519206087941038e-06,primary
sub-015,0.47016731668085593,0.20148936108298707,0.2831215535335676,0.06797497992735661,1.5217887240565533,1.9437564533237727e-06,primary
sub-015,0.5024053445052405,0.23736965111982233,0.2831215535335676,0.07307504009380604,1.852168583576945,9.301598941341068e-07,primary
sub-015,0.4752619447337092,0.25166377326262485,0.2831215535335676,0.08804450392956437,1.3174011078017818,4.169948024846673e-07,primary
sub-015,0.46949737481808307,0.20749666053255109,0.23593462794463968,0.07761145372957622,1.5215125005926873,-8.446332261753371e-08,primary
sub-015,0.49286633456251916,0.14582360672981134,0.2831215535335676,0.07436951486085991,1.6404660027304687,1.7161962163718765e-07,primary
sub-015,0.4102316131579828,0.1751708967588856,0.23593462794463968,0.05794319751654602,1.6270521817223051,-2.5261599019410936e-06,primary
sub-015,0.5258327622897367,0.2790143263074684,0.33030847912249556,0.08217515350527949,2.0196146732833435,-3.839475945585763e-06,primary
sub-015,0.4862072779741165,0.2573256099711869,0.2831215535335676,0.08732270870340789,1.1268292934476614,-1.9001930066409592e-06,primary
sub-015,0.37155333925302486,0.10125373370517292,0.23593462794463968,0.033883899466608136,4.109340612307377,-9.988375524408092e-07,primary
sub-015,0.4987099557639656,0.31511110962184474,0.37749540471142345,0.10234306724256712,1.5257484874231089,1.2513738362326047e-06,primary
sub-015,0.4732925945088999,0.08987277635502564,0.23593462794463968,0.03822886914198345,3.2633365379838892,-2.687287938019468e-06,primary
sub-015,0.4284452447122472,0.2083597551299728,0.2831215535335676,0.07045218215100171,1.7155579162831718,-3.529729388571858e-07,primary
sub-015,0.4781141583494446,0.16763283024829947,0.18874770235571173,0.05967603314684099,1.973647938558113,3.768437131286742e-07,primary
sub-015,0.48756216618376685,0.18459839431407574,0.18874770235571173,0.0615148183162012,1.9243149713768435,-7.94137951756958e-07,primary
sub-015,0.48977728265090303,0.1932776656800515,0.23593462794463968,0.0740377959131064,1.9814239360381338,4.6248248830398935e-06,primary
sub-015,0.5117042698652541,0.1841304207179806,0.2831215535335676,0.08198872105854156,1.727722102072996,2.3322359658869048e-07,primary
sub-015,0.4921631599971737,0.17217366472360593,0.23593462794463968,0.06165956833665096,1.7163117017530907,-5.732350832685319e-07,primary
sub-015,0.5117042698652541,0.2301540958004271,0.2831215535335676,0.06575116205562036,2.3273724855987683,1.177251106434667e-06,primary
sub-015,0.40167080725512644,0.15491843418358883,0.23593462794463968,0.06190022824938102,1.9105898552529739,-8.544489928403111e-07,primary
sub-015,0.5326052093200153,0.30525924303900254,0.33030847912249556,0.09212575795869263,1.8098259555316314,7.253352206165773e-06,primary
sub-015,0.5012679377760653,0.3065251602532608,0.33030847912249556,0.10996650574763571,1.3025582900441774,-1.3641940607117343e-06,primary
sub-015,0.48958695983087336,0.2294953808862664,0.2831215535335676,0.09336806553010246,1.362676340836121,-7.318348969242548e-07,primary
sub-015,0.5176325798160613,0.238213804235208,0.23593462794463968,0.1040729329635881,1.3356303643550764,2.7673369539148784e-06,primary
sub-015,0.5057562972701274,0.15828418907660977,0.23593462794463968,0.07462116502295964,1.4818726307662138,3.1080833555192117e-07,primary
sub-015,0.46360471549371146,0.2596722390477163,0.23593462794463968,0.08651468971600652,1.0838560349842505,-1.2340603108942563e-06,primary
sub-015,0.43976435782738044,0.128904484846329,0.23593462794463968,0.06913475323969599,1.326884149410955,6.073292405188431e-06,primary
sub-015,0.49752798040853957,0.12644419074146773,0.23593462794463968,0.051724404736454274,2.3701887732951312,3.9878142909197933e-07,primary
sub-015,0.4886258250401536,0.2719337154836418,0.2831215535335676,0.07502352225957787,1.7305467299341213,-2.9220784802058055e-06,primary
sub-015,0.5073734996369508,0.24426957951646747,0.18874770235571173,0.09040361109661782,1.540858952159873,2.3543058442159787e-06,primary
sub-015,0.4437887507729763,0.26344433723192173,0.2831215535335676,0.083162382391752,1.514941179907311,1.0684692056544272e-06,primary
sub-015,0.5034102409331138,0.23409256580388013,0.23593462794463968,0.06754753047190638,2.0131140742129516,1.8585322665936498e-06,primary
sub-015,0.4972738333338274,0.09033474329204512,0.23593462794463968,0.04369171650840562,2.6687757399120904,-3.349794880101669e-07,primary
sub-015,0.4233272673678431,0.06342451617493738,0.23593462794463968,0.0349727262560713,3.233288784432919,-1.2824000862493655e-06,primary
sub-015,0.4841916800165828,0.10185186575138747,0.18874770235571173,0.05557910042622205,1.6487003555487885,1.0000767568234794e-06,primary
sub-015,0.48660979080561,0.3150461724485372,0.2831215535335676,0.09507296390650766,1.3044559911496334,7.389274699363422e-08,primary
sub-015,0.505046667040039,0.41842934389487885,0.2831215535335676,0.11720450074098511,1.2982718733913254,2.35245877474602e-06,primary
sub-015,0.4605163836385802,0.32762697010624653,0.23593462794463968,0.09800820979452168,1.2067719128001573,1.7223042422551555e-06,primary
sub-015,0.4986310743599153,0.43313704531148534,0.2831215535335676,0.11521161930082786,1.444488535509455,-2.720773691045611e-06,primary
sub-015,0.4752619447337092,0.22911900341966843,0.2831215535335676,0.06318394262371271,2.021103119799163,3.6138675677015847e-06,primary
sub-015,0.45383463325584794,0.31915100017641873,0.23593462794463968,0.09241714524836896,1.1279030433110144,-1.4485816287984337e-07,primary
sub-015,0.5199110981183082,0.30732374690679554,0.37749540471142345,0.1192355282544602,1.2510333460879948,3.2703767491872086e-06,primary
sub-015,0.4499393641077447,0.20990282146245356,0.2831215535335676,0.07001161083808354,1.3317915144792831,-3.078856696083753e-06,primary
sub-015,0.5099858524942185,0.09085362377775211,0.18874770235571173,0.046335465102760084,2.3040175173667747,2.067940248382208e-06,primary
sub-015,0.5073734996369508,0.09188468098129739,0.33030847912249556,0.062285284544253326,1.6135804162822276,-1.0110128080390626e-06,primary
sub-015,0.45742584578611317,0.21377779532656777,0.18874770235571173,0.06188026249752392,1.4501038282673895,-4.09062264451413e-06,primary
sub-015,0.5014889886347045,0.19661080660731126,0.37749540471142345,0.08363594220941556,1.6077873919889045,-6.462417647828442e-06,primary
sub-015,0.48069000244413135,0.16369043380271692,0.23593462794463968,0.06862367778217279,1.7661096940504062,-3.800241370465016e-07,primary
sub-015,0.4771802592019295,0.12748243274509696,0.18874770235571173,0.06570965375404562,1.4840736835441384,1.993152625322223e-06,primary
sub-015,0.45966230006767334,0.13443026908953973,0.23593462794463968,0.05174398605231792,2.096813355585027,3.795897606768118e-08,primary
sub-016,0.4376753788603757,0.282862786015832,0.33030847912249556,0.07548250658719634,1.3803825847983933,1.545205927184767e-05,primary
sub-016,0.4741211508474401,0.26687894482201774,0.33030847912249556,0.07438686156782333,1.528208870939225,9.888239416482547e-07,primary
sub-016,0.5120601202456146,0.26041494611144134,0.23593462794463968,0.0893429944817788,1.4507406178292008,1.2795742923135085e-05,primary
sub-016,0.5203702035699078,0.2062246038726151,0.2831215535335676,0.06945673585767939,1.7618566084161693,6.963131300017592e-06,primary
sub-016,0.45959356768871895,0.2923703135752365,0.23593462794463968,0.08294457355934891,1.7537178671354485,1.5554510993707916e-05,primary
sub-016,0.4924130674632365,0.3737937642705131,0.37749540471142345,0.10142445816925824,1.2097451616530535,7.589288751357063e-06,primary
sub-016,0.5006661287538834,0.29878096551982974,0.33030847912249556,0.091160863649994,1.541483662211948,1.6935297236221692e-05,primary
sub-016,0.47016731668085593,0.23417082254191846,0.23593462794463968,0.07974290496601444,1.2149156599983668,7.45933349861938e-06,primary
sub-016,0.4924130674632365,0.32952173079468966,0.2831215535335676,0.09253620281450699,1.3858771462488961,2.3654353895196333e-06,primary
sub-016,0.4953525810354182,0.17515725975678942,0.23593462794463968,0.0664365637287714,1.8030111391313999,1.2492546098390546e-05,primary
sub-016,0.397832728412398,0.1499281032337536,0.23593462794463968,0.048036477178760174,2.8130137245934344,-2.187829848938189e-05,primary
sub-016,0.5190942530984047,0.2058066316609327,0.2831215535335676,0.08395721328911349,1.538635540593643,5.163991011559754e-06,primary
sub-016,0.4558317204154046,0.306876519707928,0.2831215535335676,0.08549344663640411,1.1640033745473315,1.2800994684792284e-06,primary
sub-016,0.4675996296812761,0.33461253983562483,0.18874770235571173,0.08753198746433696,1.227397714130818,1.328270807135799e-05,primary
sub-016,0.4580486020581797,0.28323267690223913,0.2831215535335676,0.11057938560059268,1.0028546258709057,1.1407710462121349e-05,primary
sub-016,0.4486188635177984,0.171669376036232,0.23593462794463968,0.06714929304530076,1.436594481820489,7.06295272282809e-06,primary
sub-016,0.45190035861508693,0.2819603403269345,0.2831215535335676,0.08436428303777979,1.5968888530861625,2.3011909000995162e-05,primary
sub-016,0.4625160143023571,0.27572136739411696,0.23593462794463968,0.07822053553265342,1.1975230534074286,7.479717595116751e-06,primary
sub-016,0.49120310083123603,0.4008085222782134,0.33030847912249556,0.11917489889788913,1.089683433360609,1.8235496907591088e-05,primary
sub-016,0.500970062897328,0.11264616371635683,0.2831215535335676,0.05504799924195126,1.6040159888062153,2.723940227678389e-06,primary
sub-016,0.4436219460638771,0.23374291675125186,0.2831215535335676,0.07439143494319594,1.574277200515271,2.1193173215510725e-07,primary
sub-016,0.4841916800165828,0.23152516094892184,0.2831215535335676,0.06911770424530085,2.059463239060436,2.2187451156198035e-06,primary
sub-016,0.4936715115556455,0.19361730195074953,0.18874770235571173,0.0659254589633209,2.0609705563242895,8.961030979519485e-06,primary
sub-016,0.44634140387439075,0.3171725009624861,0.23593462794463968,0.09251488142040082,1.1806411971611657,-1.7369644672008292e-06,primary
sub-016,0.4647524685839173,0.15510899326906988,0.23593462794463968,0.06032701374144857,1.678872722832953,1.5613511622684276e-05,primary
sub-016,0.47959836999095684,0.3442559302453886,0.18874770235571173,0.08833472349980606,1.3271535218495896,6.318985024239507e-06,primary
sub-016,0.4667966683263639,0.195966589670716,0.23593462794463968,0.06687730722270536,2.299584308669231,1.4469172999327202e-05,primary
sub-016,0.4924130674632365,0.2047650875628012,0.2831215535335676,0.07101290968456106,1.5573826726743167,6.160178451302667e-06,primary
sub-016,0.5326052093200153,0.2818864155587218,0.2831215535335676,0.1016738933989777,1.5346755788614712,2.3676339072563e-07,primary
sub-016,0.4767402724660703,0.21341214386398577,0.18874770235571173,0.0688781897879558,1.684396271846828,6.327660411181946e-06,primary
sub-016,0.4721201509846129,0.24159963613512037,0.23593462794463968,0.06550071697087842,1.862085413992032,1.0661288094627117e-06,primary
sub-016,0.4682916081594814,0.10074990310014302,0.23593462794463968,0.04376193980569489,2.7112103379431063,5.212795652764228e-07,primary
sub-016,0.47250230408664606,0.17897986613205136,0.23593462794463968,0.07085100246618764,1.617914794175931,9.0918547212413e-06,primary
sub-016,0.4837516932807236,0.19911738326699882,0.2831215535335676,0.08350734973276396,1.1741191811217446,-8.873710049560167e-06,primary
sub-019,0.4841916800165828,0.2368931068973122,0.23593462794463968,0.07249908920855481,1.8280430835067245,3.6316961015770226e-06,primary
sub-019,0.5195538321144706,0.3429447511268303,0.37749540471142345,0.09559530609486812,1.60357989238346,8.276304649370931e-06,primary
