dataset,config,model,subject,real_slope,pseudo_mean,d,n_pseudo_draws,used
erp_core,config4,M13_PE_Fz_0_150,sub-035,-0.40157648991598793,-0.041972826736329634,-0.3596036631796583,848,True
erp_core,config4,M13_PE_Fz_0_150,sub-037,0.1019358914942083,-0.10178029417350341,0.2037161856677117,7,False
erp_core,config4,M13_PE_Fz_0_150,sub-038,0.010329820848135399,-0.024891768736193153,0.035221589584328555,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-039,0.365183075879794,,,0,False
erp_core,config4,M13_PE_Fz_0_150,sub-040,0.22112272568498334,0.009634767928866183,0.21148795775611715,749,True
erp_core,config4,M14_SE_Fz_0_150,sub-001,-0.21730978031793408,0.04723185524932917,-0.26454163556726323,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-002,0.13764768080891787,-0.11404556816723035,0.2516932489761482,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-003,-0.09381858465008787,-0.22504877801315956,0.13123019336307168,3,False
erp_core,config4,M14_SE_Fz_0_150,sub-005,0.016390512895453766,,,0,False
erp_core,config4,M14_SE_Fz_0_150,sub-006,-0.0032840320270983224,0.05607253174186146,-0.059356563768959786,890,True
erp_core,config4,M14_SE_Fz_0_150,sub-007,0.13105458827302313,-0.05751664305245988,0.188571231325483,531,True
erp_core,config4,M14_SE_Fz_0_150,sub-010,0.2636650528446294,0.006030892336404986,0.2576341605082244,622,True
erp_core,config4,M14_SE_Fz_0_150,sub-011,0.15340491283283605,-0.03583141292982414,0.1892363257626602,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-012,0.10164954203505848,0.0025110908396982373,0.09913845119536024,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-013,-0.010966676487338003,0.09043108071193864,-0.10139775719927664,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-014,-0.23756864468395156,-0.008436238550397497,-0.22913240613355407,998,True
erp_core,config4,M14_SE_Fz_0_150,sub-015,0.019712903547869372,0.012887087425668462,0.006825816122200909,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-016,0.2593346278074611,0.023144016861969235,0.23619061094549185,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-017,0.24314840943236182,-0.003281131429279483,0.24642954086164132,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-019,0.06296259407172135,0.014737294420285178,0.04822529965143617,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-020,0.1192089852720954,-0.05972928932446714,0.17893827459656253,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-021,-0.381099182869446,-0.09383197844611128,-0.2872672044233347,990,True
erp_core,config4,M14_SE_Fz_0_150,sub-022,0.19537011905319723,0.1276547837679804,0.06771533528521684,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-024,0.21114867355890593,0.011037748748212872,0.20011092481069306,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-025,-0.0223900175032095,0.08337097981211798,-0.10576099731532748,960,True
erp_core,config4,M14_SE_Fz_0_150,sub-026,0.2878133566101741,0.06962096265022417,0.21819239395994994,999,True
erp_core,config4,M14_SE_Fz_0_150,sub-027,0.020742870510962387,0.008725136834240812,0.012017733676721576,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-028,0.09319754887514116,0.07783178552409462,0.015365763351046544,999,True
